GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Stanford CoreNLP,edu.stanford.nlp.trees.international.spanish,SpanishXMLTreeReader.new Runnable() {...},60,0,0,0,11,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.spanish,SpanishTreebankLanguagePack,22,282,0,0,6,11,6,6,6,6
Stanford CoreNLP,edu.stanford.nlp.trees.international.spanish,SpanishHeadFinder,22,1336,0,0,6,39,1,4,1,4
Stanford CoreNLP,edu.stanford.nlp.trees.international.spanish,SpanishTreeNormalizer.new Object() {...},26,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.spanish,SpanishTreeNormalizer.new TreeTransformer() {...},24,0,6,0,9,0,5,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.spanish,SpanishTreeNormalizer.new Predicate() {...},16,0,4,0,5,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.spanish,SpanishTreeReaderFactory,21,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.spanish,SpanishSplitTreeNormalizer,22,0,0,0,7,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.spanish,SpanishXMLTreeReaderFactory,50,0,0,0,10,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.spanish,SpanishTreeNormalizer,1496,0,119,0,237,0,80,0,17,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.spanish,SpanishHeadFinder.new TreeVisitor() {...},12,0,0,0,3,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.spanish,SpanishXMLTreeReader,1155,0,180,0,247,0,108,0,18,0
Stanford CoreNLP,edu.stanford.nlp.parser.nndep.demo,DependencyParserCoreNLPDemo,94,0,4,0,14,0,5,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.nndep.demo,DependencyParserDemo,123,0,14,0,23,0,11,0,3,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace,AceReader,1255,0,110,0,228,0,71,0,16,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,MachineReadingAnnotations.DocumentDirectoryAnnotation,5,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,MachineReadingAnnotations.RelationMentionsAnnotation,7,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,MachineReadingAnnotations.EventMentionsAnnotation,7,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,EntityMentionFactory,14,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,Entity,43,0,4,0,10,0,5,0,3,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,ExtractionObject,486,0,64,0,91,0,57,0,25,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,MachineReadingAnnotations.GenderAnnotation,5,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,Span.new Iterator() {...},8,36,1,3,1,6,2,4,1,3
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,MachineReadingAnnotations.AllRelationMentionsAnnotation,7,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,ExtractionObject.CompByExtent,33,0,8,0,10,0,6,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,Event,43,0,4,0,10,0,5,0,3,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,MachineReadingAnnotations.DependencyAnnotation,5,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,MachineReadingAnnotations.EntityMentionsAnnotation,7,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,MachineReadingAnnotations.TriggerAnnotation,5,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,Span,485,134,74,20,58,20,60,18,19,12
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,MachineReadingAnnotations,3,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,ExtractionDataSet,81,0,4,0,21,0,10,0,8,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,EventMention,720,0,98,0,112,0,68,0,19,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,Relation,43,0,4,0,12,0,5,0,3,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,EntityMention.CompByHead,33,0,8,0,10,0,6,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,MachineReadingAnnotations.DocumentIdAnnotation,5,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,RelationMention,671,0,88,0,134,0,75,0,31,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,AnnotationUtils,1136,0,136,0,233,0,103,0,35,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,EntityMention,567,0,108,0,73,0,79,0,25,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,RelationMentionFactory,18,0,0,0,4,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.structure,ExtractionSentence,357,0,22,0,78,0,31,0,20,0
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,Ssurgeon.ArgsBox,99,0,6,0,18,0,6,0,3,0
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,SsurgeonWordlist,89,0,6,0,23,0,8,0,5,0
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,CollapseSubtree,191,0,16,0,35,0,12,0,4,0
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,AddDep,265,56,6,0,60,15,9,2,6,2
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,AddEdge,100,55,3,3,20,14,7,2,4,2
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,AddNode,82,0,0,0,22,0,5,0,5,0
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,Ssurgeon.RUNTYPE,38,0,0,0,3,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,Ssurgeon.SsurgeonArgs,27,0,0,0,9,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,SetRoots,62,0,4,0,16,0,6,0,4,0
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,Ssurgeon,2077,0,194,0,386,0,135,0,29,0
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,SsurgeonUtils,3,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,KillAllIncomingEdges,53,0,2,0,12,0,4,0,3,0
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,KillNonRootedNodes,50,0,4,0,13,0,5,0,3,0
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,RemoveNamedEdge,58,43,1,1,12,12,5,2,4,2
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,SsurgeonEdit,26,18,3,1,6,7,6,3,4,3
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,DeleteGraphFromNode,33,95,3,9,7,25,5,7,2,4
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,RemoveEdge,176,0,26,0,36,0,19,0,6,0
Stanford CoreNLP,edu.stanford.nlp.semgraph.semgrex.ssurgeon,SsurgeonPattern,331,113,26,8,88,33,31,7,17,4
Stanford CoreNLP,edu.stanford.nlp.international.spanish,SpanishVerbStripper.StrippedVerb,22,0,0,0,9,0,5,0,5,0
Stanford CoreNLP,edu.stanford.nlp.international.spanish,SpanishUnknownWordSignatures,13,91,0,8,3,20,3,16,3,12
Stanford CoreNLP,edu.stanford.nlp.international.spanish,SpanishVerbStripper,485,0,46,0,90,0,35,0,12,0
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.demo,TokensRegexRetokenizeDemo,199,0,10,0,42,0,8,0,3,0
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.demo,MyAnnotations.MyTypeAnnotation,7,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.demo,MyAnnotations,3,0,0,0,2,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.demo,MyAnnotations.MyTokensAnnotation,7,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.demo,TokensRegexDemo,195,0,12,0,34,0,8,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.demo,MyAnnotations.MyValueAnnotation,7,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.demo,TokensRegexAnnotatorDemo,170,0,10,0,32,0,7,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce.demo,ShiftReduceDemo,125,0,14,0,23,0,11,0,3,0
Stanford CoreNLP,edu.stanford.nlp.international.spanish.process,SpanishTokenizer,815,0,88,0,163,0,63,0,16,0
Stanford CoreNLP,edu.stanford.nlp.international.spanish.process,AnCoraPronounDisambiguator,1145,0,12,0,63,0,10,0,4,0
Stanford CoreNLP,edu.stanford.nlp.international.spanish.process,SpanishTokenizer.SpanishTokenizerFactory,296,0,44,0,51,0,36,0,8,0
Stanford CoreNLP,edu.stanford.nlp.international.spanish.process,SpanishLexer.UntokenizableOptions,78,0,0,0,1,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.international.spanish.process,SpanishLexer.new Object() {...},47,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.international.spanish.process,AnCoraPronounDisambiguator.PersonalPronounType,48,0,0,0,1,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.international.spanish.process,SpanishLexer,2287,0,326,0,529,0,239,0,40,0
Stanford CoreNLP,edu.stanford.nlp.ie.ner,CMMClassifier,3391,0,312,0,619,0,209,0,53,0
Stanford CoreNLP,edu.stanford.nlp.ie.ner,CMMClassifier.Scorer,398,0,44,0,78,0,32,0,10,0
Stanford CoreNLP,edu.stanford.nlp.loglinear.storage,ModelBatch,42,73,0,6,16,24,5,10,5,7
Stanford CoreNLP,edu.stanford.nlp.tagger.maxent.documentation,TaggerDemo,64,0,4,0,12,0,5,0,3,0
Stanford CoreNLP,edu.stanford.nlp.tagger.maxent.documentation,MulticoreWrapperDemo.new ThreadsafeProcessor() {...},13,0,0,0,3,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.tagger.maxent.documentation,TaggerDemo2,164,0,8,0,23,0,7,0,3,0
Stanford CoreNLP,edu.stanford.nlp.tagger.maxent.documentation,MulticoreWrapperDemo,90,0,8,0,21,0,7,0,3,0
Stanford CoreNLP,edu.stanford.nlp.coref.hybrid,HybridCorefPrinter,2094,0,199,0,260,0,111,0,10,0
Stanford CoreNLP,edu.stanford.nlp.coref.hybrid,HybridCorefSystem,795,0,68,0,149,0,49,0,15,0
Stanford CoreNLP,edu.stanford.nlp.coref.hybrid,HybridCorefProperties,538,0,26,0,76,0,65,0,52,0
Stanford CoreNLP,edu.stanford.nlp.coref.hybrid,HybridCorefSystem.new ThreadsafeProcessor() {...},29,0,0,0,9,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.coref.hybrid,HybridCorefPrinter.new Object() {...},33,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.pipeline.demo,StanfordCoreNlpDemo,300,0,20,0,61,0,12,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,Redwood.Util,356,91,30,2,64,30,46,7,31,6
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration.Handlers.1.new Redwood.FileHandler() {...},15,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,VisibilityHandler.State,5,33,0,0,0,1,1,3,1,3
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedirectOutputHandler,193,0,18,0,43,0,15,0,6,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,RepeatedRecordHandler.RepeatedRecordInfo,0,24,0,0,0,8,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration.new LogRecordHandler() {...},16,0,0,0,3,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration.new LogFilter() {...},43,0,4,0,6,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration.new Thread() {...},8,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,Redwood.new Object() {...},4,29,0,0,0,1,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.util.logging,FilterHandler,46,0,12,0,12,0,8,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,PrettyLogger,743,0,104,0,124,0,64,0,12,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,Redwood.Util.new Iterator() {...},153,0,10,0,41,0,10,0,5,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,RepeatedRecordHandler.PendingType,9,39,0,0,0,1,2,2,2,2
Stanford CoreNLP,edu.stanford.nlp.util.logging,SLF4JHandler.new Object() {...},6,41,0,0,0,1,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.util.logging,LogFilter.MatchesMessage,12,0,0,0,4,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,OutputHandler.TrackInfo,0,12,0,0,0,5,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.util.logging,LogFilter.HasChannel,32,0,4,0,7,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,Redwood.FileHandler,44,0,2,0,9,0,3,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,Redwood.ConsoleHandler,15,11,0,0,4,4,3,2,3,2
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration.Handlers.2.new Redwood.FileHandler() {...},15,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,Style,33,89,4,0,5,5,5,2,3,2
Stanford CoreNLP,edu.stanford.nlp.util.logging,StanfordRedwoodConfiguration,42,0,4,0,15,0,6,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,VisibilityHandler.new Object() {...},2,17,0,0,0,1,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.util.logging,LogRecordHandler,6,6,0,0,3,2,3,2,3,2
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration,578,116,50,4,100,21,48,10,23,8
Stanford CoreNLP,edu.stanford.nlp.util.logging,Redwood.MessageType,5,53,0,0,0,1,1,3,1,3
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration.Handlers,172,84,2,0,34,20,17,6,16,6
Stanford CoreNLP,edu.stanford.nlp.util.logging,JavaUtilLoggingHandler,43,0,6,0,14,0,7,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,VisibilityHandler,143,67,21,6,27,20,17,7,2,7
Stanford CoreNLP,edu.stanford.nlp.util.logging,Redwood.Flag,5,73,0,0,0,7,1,3,1,3
Stanford CoreNLP,edu.stanford.nlp.util.logging,Redwood.Record,106,97,21,13,17,18,15,8,2,4
Stanford CoreNLP,edu.stanford.nlp.util.logging,Redwood.RecordHandlerTree.new Iterator() {...},136,0,28,0,22,0,18,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,RerouteChannel,61,0,4,0,15,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,RepeatedRecordHandler.ExactRepeatSemantics,40,3,10,0,5,1,9,1,4,1
Stanford CoreNLP,edu.stanford.nlp.util.logging,Redwood,2214,280,260,26,322,75,170,10,27,10
Stanford CoreNLP,edu.stanford.nlp.util.logging,Redwood.RecordHandlerTree,169,145,26,17,37,45,23,15,6,7
Stanford CoreNLP,edu.stanford.nlp.util.logging,JavaUtilLoggingAdaptor,200,0,14,0,49,0,10,0,3,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,RepeatedRecordHandler.ApproximateRepeatSemantics,63,3,8,0,10,1,9,1,5,1
Stanford CoreNLP,edu.stanford.nlp.util.logging,Redwood.RedwoodChannels,208,53,0,0,23,10,18,4,18,4
Stanford CoreNLP,edu.stanford.nlp.util.logging,OutputHandler,735,341,115,39,132,80,70,20,6,7
Stanford CoreNLP,edu.stanford.nlp.util.logging,Color,33,111,4,0,5,6,5,2,3,2
Stanford CoreNLP,edu.stanford.nlp.util.logging,JavaUtilLoggingHandler.new Object() {...},47,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,RepeatedRecordHandler,400,26,40,0,80,7,28,2,8,2
Stanford CoreNLP,edu.stanford.nlp.util.logging,BooleanLogRecordHandler,21,0,2,0,7,0,3,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,NewlineLogFormatter,14,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,SLF4JHandler,48,84,13,10,12,20,12,7,0,4
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodPrintStream,338,0,22,0,71,0,46,0,35,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration.Handlers.new VisibilityHandler() {...},0,7,0,0,0,3,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration.Handlers.new RedwoodConfiguration.Thunk() {...},11,3,0,0,2,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration.Handlers.new VisibilityHandler() {...},10,17,1,1,1,3,1,1,0,1
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration.Handlers.new VisibilityHandler() {...},0,9,0,0,0,4,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration.Handlers.new RedwoodConfiguration.Thunk() {...},16,42,2,2,2,8,2,3,0,3
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration.Handlers.new VisibilityHandler() {...},29,0,2,0,5,0,2,0,1,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,RedwoodConfiguration.Handlers.new RedwoodConfiguration.Thunk() {...},16,0,0,0,3,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,JavaUtilLoggingAdaptor.RedwoodHandler,54,0,8,0,16,0,8,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util.logging,LogFilter.ContainsMessage,15,0,0,0,5,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.parser,TokenSequenceParser,8077,1972,1243,151,1683,300,945,78,241,37
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.parser,TokenSequenceParseException,12,0,0,0,4,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.parser,TokenMgrError,173,0,18,0,37,0,19,0,6,0
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.parser,SimpleCharStream,790,266,45,15,134,60,51,16,24,12
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.parser,ParseException,367,0,32,0,66,0,25,0,5,0
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.parser,TokenSequenceParser.LookaheadSuccess,0,3,0,0,0,1,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.parser,TokenSequenceParser.JJCalls,0,3,0,0,0,1,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.parser,TokenSequenceParserConstants,224,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.parser,TokenSequenceParserTokenManager,1590,1301,375,146,384,233,266,81,13,16
Stanford CoreNLP,edu.stanford.nlp.ling.tokensregex.parser,Token,14,20,0,0,5,7,4,3,4,3
Stanford CoreNLP,edu.stanford.nlp.trees.international.french,FrenchTreeReaderFactory,19,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.french,DybroFrenchHeadFinder,34,1525,0,0,12,28,3,1,3,1
Stanford CoreNLP,edu.stanford.nlp.trees.international.french,FrenchXMLTreeReaderFactory,13,0,0,0,4,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.french,FrenchXMLTreeReader,847,0,108,0,164,0,67,0,13,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.french,FrenchTreeNormalizer.FrenchAOverAFilter,42,0,14,0,6,0,9,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.french,FrenchTreeNormalizer.new Predicate() {...},25,0,6,0,4,0,5,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.french,FrenchHeadFinder,1032,0,0,0,41,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.french,AbishekFrenchHeadFinder,897,0,0,0,40,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.trees.international.french,FrenchTreebankLanguagePack,22,180,0,0,7,12,7,7,7,7
Stanford CoreNLP,edu.stanford.nlp.trees.international.french,FrenchTreeNormalizer,354,0,54,0,63,0,34,0,7,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceSentenceSegmenter,241,0,26,0,44,0,18,0,5,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceDocument,2068,0,220,0,396,0,162,0,52,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceEventMentionArgument,6,0,0,0,2,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceRelation,213,0,4,0,33,0,11,0,9,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,RobustTokenizer,1619,0,52,0,264,0,62,0,36,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceEvent,88,0,0,0,26,0,16,0,16,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceMention,12,0,0,0,5,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceEventMention,163,0,12,0,38,0,18,0,12,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceDomReader,514,0,26,0,112,0,21,0,8,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceEntityMention,331,0,16,0,66,0,29,0,21,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceEntity,127,0,2,0,29,0,11,0,10,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,RobustTokenizer.AbbreviationMap,1779,0,4,0,8,0,5,0,3,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceCharSeq,283,0,22,0,52,0,24,0,13,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,RobustTokenizer.WordToken,96,0,0,0,29,0,11,0,11,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceToken,843,0,86,0,195,0,81,0,38,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceRelationMention,262,0,8,0,44,0,17,0,13,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceElement,21,0,2,0,7,0,4,0,3,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,MatchException,4,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceMentionArgument,123,0,0,0,21,0,5,0,5,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.domains.ace.reader,AceRelationMentionArgument,6,0,0,0,2,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.international.arabic.parsesegment,JointParsingModel.GenericLatticeScorer,136,0,12,0,19,0,13,0,7,0
Stanford CoreNLP,edu.stanford.nlp.international.arabic.parsesegment,JointParser,369,0,20,0,64,0,15,0,5,0
Stanford CoreNLP,edu.stanford.nlp.international.arabic.parsesegment,JointParsingModel,1128,0,62,0,170,0,42,0,11,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.common,NoPunctuationHeadFinder,69,0,10,0,20,0,10,0,5,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.common,SimpleTokenize,285,0,38,0,59,0,29,0,10,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.common,StringDictionary.IndexAndCount,9,0,0,0,4,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.common,DomReader,202,0,34,0,60,0,24,0,7,0
Stanford CoreNLP,edu.stanford.nlp.ie.machinereading.common,StringDictionary,453,0,32,0,77,0,30,0,14,0
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,InterruptibleMulticoreWrapper.FixedNamedThreadPoolExecutor,19,0,0,0,4,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,InterruptibleMulticoreWrapper.NamedTask,19,0,2,0,6,0,2,0,1,0
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,ConcurrentHashCounter,396,0,48,0,95,0,50,0,26,0
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,ConcurrentHashCounter.2.new Iterator() {...},29,0,0,0,6,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,InterruptibleMulticoreWrapper,150,0,18,0,36,0,15,0,6,0
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,ConcurrentHashCounter.new AbstractSet() {...},16,0,0,0,3,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,ConcurrentHashCounter.new Collection() {...},96,0,8,0,20,0,18,0,14,0
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,ConcurrentHashCounter.new Factory() {...},10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,MulticoreWrapper.QueueItem,31,9,6,0,6,4,6,1,3,1
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,AtomicDouble,129,0,4,0,44,0,20,0,18,0
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,ConcurrentHashIndex.new AbstractList() {...},4,17,0,0,1,2,1,2,1,2
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,ConcurrentHashIndex.new Iterator() {...},6,32,1,1,1,5,2,3,1,3
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,MulticoreWrapper,99,241,7,15,16,50,8,15,2,10
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,MulticoreWrapper.CallableJob,20,41,0,0,5,11,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,ConcurrentHashCounter.3.1.new Map.Entry() {...},50,0,0,0,8,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util.concurrent,ConcurrentHashCounter.3.new Iterator() {...},27,0,0,0,5,0,4,0,4,0
